tt0147800|10 Things I Hate About You|7.3|262675|0.11894564881451719|0.01999823804070126|0.008016914809267906|0.0067835433001497665|0.0007488327019645846|0.022773323936217074|0.03374152057087481|0.04858602766276099|0.03378556955334332|0.10214959034446304|0.06356268170205268|0.08545502598889966|4.404898246850498e-05|0.0001761959298740199|0.022817372918685578|0.0010571755792441195|0.04325610078407189|0.0002642938948110299|0.00022024491234252488|0.014359968284732622|0.07391419258215136|0.0001761959298740199|0.009602678178134086|0.0009250286318386045|0.00044048982468504976|0.0001761959298740199|0.008369306669015945|0.031274777552638536|0.0039644084221654476|0.14716765042727514|0.0007488327019645846|0.024711479164831292|4.404898246850498e-05|0.020306580917980793|0.0029072328429213287|0.006827592282618271|10.877815045519885
tt0417385|12 and Holding|7.6|6445|0.09146522791962275|0.01766079388664827|0.010188919549989387|0.005179367437911271|0.0009764381235406495|0.016981532583315643|0.03718955635746126|0.048057737210783276|0.02687327531309701|0.10405434090426662|0.060411802165145405|0.07302059010825727|0.0|8.490766291657822e-05|0.01991084695393759|0.0011037996179155169|0.03914243260454256|0.00033963065166631287|8.490766291657822e-05|0.016514540437274464|0.06206750159201868|8.490766291657822e-05|0.008872850774782424|0.0012736149437486733|0.0005518998089577584|0.00033963065166631287|0.013924856718318829|0.03188282742517512|0.003863298662704309|0.1415410740819359|0.000764168966249204|0.025090214391848865|0.0|0.02088728507747824|0.009934196561239651|0.007938866482700063|9.321329639889196
tt3148266|12 Monkeys|7.7|33986|0.0935054375444659|0.016341605322405202|0.011282284789152816|0.005666438997242671|0.0009359742986516911|0.024158255546280136|0.03597176899142445|0.03840024284738559|0.02608079734891604|0.10262831701702461|0.07510561331613165|0.06779489514558194|0.00015177961599757153|0.00027826262932888115|0.014444360122435556|0.0010118641066504768|0.04381371581796565|0.0003794490399939288|7.588980799878576e-05|0.016113935898408843|0.07156408894285497|0.0002529660266626192|0.005691735599908932|0.0009359742986516911|0.00030355923199514305|0.0004806354506589765|0.006703599706559409|0.026308466772912396|0.0037186005919405025|0.1489969897042827|0.0009106776959854292|0.03131719410083226|5.059320533252384e-05|0.01608863929574258|0.0069059725278895045|0.0071083453492196|10.993047830923247
tt2024544|12 Years a Slave|8.1|560679|0.09656102494942684|0.01902298386010293|0.014738770781127907|0.0036914288793684154|0.00032333683614905827|0.01398431816344677|0.03699512300272142|0.042815186053404466|0.024735267965402957|0.11023091639048312|0.07188855657047395|0.05728450947107482|8.083420903726457e-05|0.0002963920998033034|0.018403254924150566|0.002802252579958505|0.044647428124915796|0.0011586236628674587|0.00021555789076603885|0.010104276129658071|0.08258561689973863|8.083420903726457e-05|0.004284213078975022|0.0025597499528467113|0.0010777894538301943|0.0005388947269150972|0.010831784010993453|0.02918114946245251|0.0025058604801552016|0.1367445369547059|0.002074744698623124|0.02907337051706949|5.388947269150971e-05|0.023711367984264275|0.025220273219626548|0.009053431412173633|11.472333848531685
tt1407084|12|5.7|11442|0.15749936338171633|0.015654830087819777|0.01024564082983327|0.005536464299350897|0.0005091001654575538|0.020427644138984347|0.03881888761613848|0.0428916889397989|0.03296423571337661|0.12581137838869796|0.0759831996945399|0.061601120020364004|0.0|0.00044546264477535955|0.012982054219167621|0.0010182003309151075|0.03226422298587247|0.0010182003309151075|0.0|0.012409316533027874|0.08234695176275933|6.363752068219422e-05|0.009927453226422299|0.0008272877688685248|0.0002545500827287769|0.0007636502481863307|0.00738195239913453|0.026345933562428408|0.0038182512409316535|0.15852106401934582|0.0022273132238767976|0.029018709431080564|0.0017818505791014382|0.02303678248695431|0.0074455899198167235|0.006872852233676976|14.04289544235925
tt1542344|127 Hours|7.6|317177|0.12274272594816549|0.014479957619636235|0.0076372947201130146|0.0021631644004944375|0.00030902348578491963|0.019909941726999822|0.04370475013243864|0.04776620165989758|0.017879215963270353|0.1457707928659721|0.07257637294720114|0.07182588733886633|0.0|0.00030902348578491963|0.02238212961327918|0.0015009712166696098|0.041850609217729116|0.0009712166696097474|8.829242450997704e-05|0.009226558361292601|0.08679145329330744|0.0002207310612749426|0.00688680911177821|0.0016775560656895638|0.0007063393960798164|0.0006180469715698393|0.00688680911177821|0.022867737948084055|0.002251456825004415|0.09897580787568426|0.0030902348578491965|0.031476249337806815|0.00013243863676496557|0.03200600388486668|0.013023132615221615|0.003796574253929013|10.12153708668454
tt0103594|1492_ Conquest of Paradise|6.5|25670|0.1028378959438154|0.019239726272795674|0.014797033427680843|0.004514349181326358|0.000429938017269177|0.021317760022930028|0.03525491741607251|0.05030274802049371|0.025903765540467916|0.10959836623553437|0.08494858657876823|0.059725556232309844|0.0|0.0008957042026441188|0.021604385367776147|0.0008240478664325893|0.03905270323528358|0.0006807351940095302|0.000143312672423059|0.008527104009172011|0.08197484862598975|0.000429938017269177|0.006413242090931891|0.0016480957328651785|0.0006449070259037656|0.0006090788577980008|0.007738884310845186|0.02450646698434309|0.0016480957328651785|0.12951882770233958|0.00143312672423059|0.03525491741607251|3.582816810576475e-05|0.02042205582028591|0.004693490021855182|0.005481709720182007|10.835015527950311
tt0179626|15 Minutes|6.1|45998|0.08044264062400913|0.019015624504801446|0.0105219788926568|0.00630684879409248|0.0006655468576680506|0.01945932240991348|0.028491744049694165|0.04950400912749976|0.02858682217221817|0.11070262732545241|0.07219598770322949|0.07853452920482996|6.338541501600482e-05|0.00022184895255601686|0.020853801540265584|0.001014166640256077|0.03799955630209489|0.00019015624504801446|9.507812252400723e-05|0.017842994327005358|0.07010426900770132|3.169270750800241e-05|0.011250911165340854|0.0009507812252400723|0.0004120051976040313|0.0003803124900960289|0.009349348714860711|0.029632681519982253|0.003708046778436282|0.13878236617754255|0.0013627864228441036|0.026209869109117993|9.507812252400723e-05|0.017430989129401324|0.004183437391056318|0.007986562292016606|8.98178195274694
tt0974661|17 Again|6.4|163767|0.11294765840220386|0.015601495680577643|0.00704860961877337|0.005157519233248808|0.0004297932694374006|0.01401126058365926|0.034899213478316926|0.04461254136760218|0.029870632225899342|0.1009584389908454|0.06511368031976619|0.07087291013022735|0.0|0.00030085528860618045|0.018953883182189366|0.0005587312502686207|0.039455022134353375|0.0005587312502686207|4.297932694374006e-05|0.014527012506984141|0.06262087935702927|8.595865388748012e-05|0.009584389908454033|0.0010744831735935015|0.0007736278849873211|0.0004297932694374006|0.008209051446254351|0.026690162032062578|0.0031374908668930245|0.16731851979198006|0.0009455451927622813|0.03292216443890489|0.0|0.016761937508058624|0.011432500967034857|0.011346542313147375|8.652658981033841
tt0118531|187|6.7|20219|0.12344217347956131|0.013914772021369114|0.010467138775003106|0.0036650515591999007|0.0006522549385016772|0.015716238041992795|0.03910423655112436|0.03804820474593117|0.02161759224748416|0.13222139396198285|0.06715119890669649|0.05286370977761212|3.105975897627034e-05|0.0003727171077152441|0.018604795626785936|0.0010870915641694621|0.04102994160765312|0.0004969561436203255|3.105975897627034e-05|0.011833768169959001|0.06932538203503541|0.0003416573487389738|0.007982358056901478|0.0013045098770033544|0.0005280159025965958|0.0003416573487389738|0.005280159025965958|0.023046341160392596|0.002081003851410113|0.1322835134799354|0.0005901354205491365|0.0306870418685551|0.0|0.015716238041992795|0.029227233196670394|0.012268604795626786|11.515021459227468
